doi,rank,raw_name,raw_affiliation,matched_faculty_id,confidence_score,match_signals
10.1038/s41591-023-02327-2,62,Kun Zhang,University of California San Diego,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 114, ""employee_id"": ""gen_f68201e9"", ""name_zh"": ""Yan Zhang"", ""department"": ""National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7777777777777778, ""aff_score"": 0.15899280575539568, ""aff_used"": ""University of California San Diego"", ""reason"": ""affiliation_mismatch""}}"
10.1038/s41591-023-02327-2,82,Yan Xu,Cincinnati Children's Hospital Medical Center; University of Cincinnati,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 116, ""employee_id"": ""gen_f81f00ab"", ""name_zh"": ""Yang Xu"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.9230769230769231, ""aff_score"": 0.34201183431952664, ""aff_used"": ""Cincinnati Children's Hospital Medical Center; University of Cincinnati"", ""reason"": ""aff"
10.1038/s41586-022-05498-z,2,Hao Huang,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 21, ""employee_id"": ""gen_04dbba17"", ""name_zh"": ""Hao Yang"", ""department"": ""Information Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.8235294117647058, ""aff_score"": 0.28867924528301886, ""aff_used"": ""Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA"", ""reason"": ""affi"
10.1038/s41586-022-05498-z,3,Mohan Li,"Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 19, ""employee_id"": ""gen_81794865"", ""name_zh"": ""Han Liu"", ""department"": ""Department of Computer Science and Technology, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.4135135135135135, ""aff_used"": ""Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, CA, USA"", ""reaso"
10.1038/s41586-022-05498-z,4,Xiaoxiang Gao,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 101, ""employee_id"": ""gen_be04f458"", ""name_zh"": ""Xiaohan Guo"", ""department"": ""Department of Biotherapy, Cancer Center and State Key Laboratory of Biotherapy, West China Hospital, and West China School of Basic Medical Sciences and Forensic Medicine, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, Chin"
10.1038/s41586-022-05498-z,6,Ruixiang Qi,"Department of Computer Science and Engineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 96, ""employee_id"": ""gen_238d11a2"", ""name_zh"": ""Xiang Li"", ""department"": ""Department of Neurosurgery, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7368421052631579, ""aff_score"": 0.361139896373057, ""aff_used"": ""Department of Computer Science and Engineering, University of California San Diego, La "
10.1038/s41586-022-05498-z,8,Xiangjun Chen,"Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 106, ""employee_id"": ""gen_69492691"", ""name_zh"": ""Xingyu Chen"", ""department"": ""Department of Biotherapy, Cancer Center and State Key Laboratory of Biotherapy, West China Hospital, and West China School of Basic Medical Sciences and Forensic Medicine, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, Chin"
10.1038/s41586-022-05498-z,9,Yuxiang Ma,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA; Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 141, ""employee_id"": ""gen_fb221d52"", ""name_zh"": ""Yuxiang Wang"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.8181818181818182, ""aff_score"": 0.3259067357512953, ""aff_used"": ""Department of Mechanical Engineering, Massachusetts Institute of Technology"
10.1038/s41586-022-05498-z,11,Chenghai Li,"Department of Mechanical and Aerospace Engineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 52, ""employee_id"": ""gen_961c3cb6"", ""name_zh"": ""Menghan Li"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7619047619047619, ""aff_score"": 0.3371900826446281, ""aff_used"": ""Department of Mechanical and Aerospace "
10.1038/s41586-022-05498-z,15,Muyang Lin,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 89, ""employee_id"": ""gen_f804cb33"", ""name_zh"": ""Wang Li"", ""department"": ""Sports Medicine Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7058823529411765, ""aff_score"": 0.3024539877300613, ""aff_used"": ""Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA"", ""reason"": ""af"
10.1038/s41586-022-05498-z,16,Sai Zhou,"Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 74, ""employee_id"": ""gen_7d19b855"", ""name_zh"": ""Ran Zhou"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.75, ""aff_score"": 0.2553648068669528, ""aff_used"": ""Materials Science and Engineering Program, University o"
10.1038/s41586-022-05498-z,17,Zhiyuan Lou,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 138, ""employee_id"": ""gen_0d45e6c3"", ""name_zh"": ""Yun Ou"", ""department"": ""Department of Pathology, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7058823529411765, ""aff_score"": 0.3524390243902439, ""aff_used"": ""Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA"", ""reason"": ""a"
10.1038/s41586-022-05498-z,18,Yue Gu,"Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, USA; Department of Neurosurgery, Yale University, New Haven, CT, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 135, ""employee_id"": ""gen_084dc048"", ""name_zh"": ""Yujie Guo"", ""department"": ""Department of Neurology and State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.8, ""aff_score"": 0.4450261780104712, ""aff_used"": ""Department of Neurosurgery, Yale University, New Haven, CT, USA"
10.1038/s41586-022-05498-z,19,Yimu Chen,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 47, ""employee_id"": ""gen_74c727ca"", ""name_zh"": ""Lu Chen"", ""department"": ""Key Laboratory of Birth Defects and Related Diseases of Women and Children of MOE, West China Second Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.75, ""aff_score"": 0.22270742358078602, ""aff_used"": ""Department of Nanoengineering, University of Ca"
10.1038/s41586-022-05498-z,20,Yusheng Lei,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA; Department of Chemical Engineering, Stanford University, Stanford, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 59, ""employee_id"": ""gen_3b162b0f"", ""name_zh"": ""Peng Lei"", ""department"": ""Department of Geriatrics and State Key Laboratory of Biotherapy, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7368421052631579, ""aff_score"": 0.3628458498023715, ""aff_used"": "
10.1038/s41586-022-05498-z,21,Xinyu Wang,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 103, ""employee_id"": ""gen_7c449d77"", ""name_zh"": ""Xin Yang"", ""department"": ""State Key Laboratory of Polymer Materials Engineering, Polymer Research Institute, Sichuan University, Chengdu, China"", ""name_score"": 0.7777777777777778, ""aff_score"": 0.3213930348258706, ""aff_used"": ""Department of Nanoengineering, University of California San "
10.1038/s41586-022-05498-z,22,Ruotao Wang,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 16, ""employee_id"": ""gen_ceb68728"", ""name_zh"": ""Guan Wang"", ""department"": ""Innovation Center of Nursing Research, Nursing Key Laboratory of Sichuan Province, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7, ""aff_score"": 0.19710144927536233, ""aff_used"": "
10.1038/s41586-022-05498-z,24,Xinyi Yang,"Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 103, ""employee_id"": ""gen_7c449d77"", ""name_zh"": ""Xin Yang"", ""department"": ""State Key Laboratory of Polymer Materials Engineering, Polymer Research Institute, Sichuan University, Chengdu, China"", ""name_score"": 0.8888888888888888, ""aff_score"": 0.3511737089201878, ""aff_used"": ""Materials Science and Engineering Program, University of Cal"
10.1038/s41586-022-05498-z,25,Yizhou Bian,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 30, ""employee_id"": ""gen_8d462472"", ""name_zh"": ""Jiezhou Pan"", ""department"": ""BMI Center for Biomass Materials and Nanointerfaces, College of Biomass Science and Engineering, West China Second University Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7272727272727273, ""aff_score"": 0.33612167300380225, ""aff_use"
10.1038/s41586-022-05498-z,26,Jing Mu,"Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 27, ""employee_id"": ""gen_63dcf626"", ""name_zh"": ""Jianguo Xu"", ""department"": ""Department of Neurosurgery, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7058823529411765, ""aff_score"": 0.2754189944134078, ""aff_used"": ""Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, "
10.1038/s41586-022-05498-z,28,Shu Xiang,"Department of Nanoengineering, University of California San Diego, La Jolla, CA, USA; Department of Electrical and Computer Engineering, University of California San Diego, La Jolla, CA, USA; Department of Computer Science and Engineering, University of California San Diego, La Jolla, CA, USA; Materials Science and Engineering Program, University of California San Diego, La Jolla, CA, USA; Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA, USA; Materials Science and Engineering Program, University of California, Riverside, CA, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 145, ""employee_id"": ""gen_08d54764"", ""name_zh"": ""Zheng Xiang"", ""department"": ""Department of Geriatrics and State Key Laboratory of Biotherapy, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7, ""aff_score"": 0.32262773722627736, ""aff_used"": ""Departmen"
10.1038/s41586-022-05498-z,32,Sheng Xu,University of California San Diego; La Jolla Bioengineering Institute,,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": null, ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 22, ""employee_id"": ""gen_1d3f1947"", ""name_zh"": ""Heng Xu"", ""department"": ""Department of Laboratory Medicine, Precision Medicine Center, State Key Laboratory of Biotherapy, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.9, ""aff_score"": 0.16479591836734692, ""aff_used"": ""University of California San Diego"", ""re"
10.1038/s41467-023-39637-5,1,Zheng Tang,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 145, ""employee_id"": ""gen_08d54764"", ""name_zh"": ""Zheng Xiang"", ""department"": ""Department of Geriatrics and State Key Laboratory of Biotherapy, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.8571428571428571, ""aff_score"": 0.356047197640118, ""aff_used"
10.1038/s41467-023-39637-5,2,Rui Zhang,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 41, ""employee_id"": ""gen_5272deea"", ""name_zh"": ""Li Zhang"", ""department"": ""Department of Respiratory and Critical Care Medicine, Med-X Center for Manufacturing, Center of Precision Medicine, Precision Medicine Key Laboratory of Sichuan Province, Frontiers Science Center for Disease-related Molecular Network, West China Hospital, West "
10.1038/s41467-023-39637-5,3,Haiyan Wang,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 45, ""employee_id"": ""gen_7f812c0e"", ""name_zh"": ""Liya Wang"", ""department"": ""Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.8, ""aff_score"": 0.3037800687285223, ""aff_used"": ""Hunan Provincial Key Laboratory of C"
10.1038/s41467-023-39637-5,4,Siyu Zhou,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China; Department of Chemical and Biological Engineering, Energy Institute, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, P.R. China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-023-39637-5,5,Zhiyi Pan,"Collaborative Innovation Center of Sustainable Energy Materials, Guangxi Key Laboratory of Electrochemical Energy Materials, Guangxi University, Nanning, 530004, P.R. China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-023-39637-5,6,Yuancheng Huang,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 136, ""employee_id"": ""gen_1f1a15e7"", ""name_zh"": ""Yujing Huang"", ""department"": ""Department of Biotherapy, Cancer Center and State Key Laboratory of Biotherapy, West China Hospital, and West China School of Basic Medical Sciences and Forensic Medicine, Sichuan University, and Collaborative Innovation Center for Biotherapy, Chengdu, Chi"
10.1038/s41467-023-39637-5,7,Dan Sun,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 24, ""employee_id"": ""gen_1b6f6474"", ""name_zh"": ""Huan Sun"", ""department"": ""National Engineering Research Center for Biomaterials, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.8, ""aff_score"": 0.3426356589147287, ""aff_used"": ""Hunan Provincial Key Laboratory of Chemical Power Sources, College of "
10.1038/s41467-023-39637-5,8,Yougen Tang,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 129, ""employee_id"": ""gen_d819aaf3"", ""name_zh"": ""Yuan Wang"", ""department"": ""Department of Neurosurgery, State Key Laboratory of Biotherapy and Cancer Center, West China Hospital, Sichuan University, Chengdu, China"", ""name_score"": 0.7, ""aff_score"": 0.4121212121212121, ""aff_used"": ""Hunan Provincial Key Laboratory of Chemical Power Sour"
10.1038/s41467-023-39637-5,9,Xiaobo Ji,"Hunan Provincial Key Laboratory of Chemical Power Sources, College of Chemistry and Chemical Engineering, Central South University, Changsha, 410083, P.R. China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41467-023-39637-5,11,Minhua Shao,"Department of Chemical and Biological Engineering, Energy Institute, Hong Kong University of Science and Technology, Clear Water Bay, Kowloon, Hong Kong, P.R. China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.6, ""evidence_sources"": [""crossref"", ""structured_aff"", ""correspondence_marker""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.1038/s41746-023-00819-6,6,Yuan Luo,"Division of Health and Biomedical Informatics, Department of Preventive Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL, USA",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 12, ""employee_id"": ""gen_01746ad3"", ""name_zh"": ""En Luo"", ""department"": ""State Key Laboratory of Oral Diseases, National Clinical Research Center for Oral Diseases, Department of Oral and Maxillofacial Surgery, West China Hospital of Stomatology, Sichuan University, Chengdu, Sichuan, China"", ""name_score"": 0.7142857142857143, ""aff_scor"
10.3389/fimmu.2022.863640,1,Zheng Qin,"Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, China; West China School of Medicine, West China Hospital of Sichuan University, China",,0,"{""relevance"": ""school_affiliation_hit"", ""decision"": ""NEEDS_REVIEW"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": null}"
10.3389/fimmu.2022.863640,2,Hancong Li,"Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, China",,0,"{""relevance"": ""name_only_candidate"", ""decision"": ""SKIPPED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {}, ""name_only_candidate"": {""faculty_id"": 20, ""employee_id"": ""gen_8e395d21"", ""name_zh"": ""Hancong Li"", ""department"": ""West China School of Medicine, West China Hospital of Sichuan University, Chengdu, China"", ""name_score"": 1.0, ""aff_score"": 0.44523809523809527, ""aff_used"": ""Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichu"
10.3389/fimmu.2022.863640,3,Liya Wang,"Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, China; West China School of Medicine, West China Hospital of Sichuan University, China",45.0,94,"{""relevance"": ""matched_faculty"", ""decision"": ""COMPLETED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {""name_score"": 1.0, ""aff_score"": 0.8197628458498023, ""aff_used"": ""Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, China"", ""posterior"": 0.942169666739744, ""fusion"": ""sigmoid_logit"", ""fusion_logit"": 2.7906719367588932}, ""name_only_candidate"": null}"
10.3389/fimmu.2022.863640,4,Jiwen Geng,"Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, China; West China School of Medicine, West China Hospital of Sichuan University, China",36.0,94,"{""relevance"": ""matched_faculty"", ""decision"": ""COMPLETED"", ""source"": ""meta-guided"", ""evidence_score"": 0.5, ""evidence_sources"": [""crossref"", ""structured_aff""], ""memory_hint_count"": 0, ""memory_top_score"": 0.0, ""match_trace"": {""name_score"": 1.0, ""aff_score"": 0.8197628458498023, ""aff_used"": ""Department of Nephrology, National Clinical Research Center for Geriatrics, West China Hospital, Sichuan University, China"", ""posterior"": 0.942169666739744, ""fusion"": ""sigmoid_logit"", ""fusion_logit"": 2.7906719367588932}, ""name_only_candidate"": null}"
